   0.0000000000000000E+000  0.0000000000000000E+000
   2.1855035796761509E-002 -1.6605562996119261E-003
   4.3798055499792099E-002 -2.2405695635825400E-003
   6.5762922167778015E-002 -3.0344324186444278E-003
   8.7750233709812164E-002 -4.0045361965894699E-003
   0.1097544059157372      -5.2172318100929260E-003
   0.1317699551582336      -6.7096538841724396E-003
   0.1537887156009674      -8.5339667275547981E-003
   0.1758000701665878      -1.0744075290858751E-002
   0.1977898925542831      -1.3397824950516220E-002
   0.2197405397891998      -1.6554730013012890E-002
   0.2416300326585770      -2.0273948088288311E-002
   0.2634322047233582      -2.4611627683043480E-002
   0.2851173877716064      -2.9617913067340851E-002
   0.3066528737545013      -3.5333741456270218E-002
   0.3280051648616791      -4.1788011789321899E-002
   0.3491414785385132      -4.8995275050401688E-002
   0.3700325787067413      -5.6954547762870789E-002
   0.3906547725200653      -6.5649136900901794E-002
   0.4109920561313629      -7.5047761201858521E-002
   0.4310373663902283      -8.5106454789638519E-002
   0.4507933259010315      -9.5771051943302155E-002
   0.4702720642089844      -0.1069797202944756     
   0.4894946813583374      -0.1186651661992073     
   0.5084908008575439      -0.1307566016912460     
   0.5272969007492065      -0.1431806534528732     
   0.5459561944007874      -0.1558619588613510     
   0.5645176172256470      -0.1687228977680206     
   0.5830352306365967      -0.1816829442977905     
   0.6015679240226746      -0.1946565508842468     
   0.6201794743537903      -0.2075517773628235     
   0.6389380693435669      -0.2202667891979218     
   0.6579164266586304      -0.2326865494251251     
   0.6771904826164246      -0.2446779310703278     
   0.6968374848365784      -0.2560847103595734     
   0.7169321775436401      -0.2667213380336761     
   0.7375394701957703      -0.2763687670230865     
   0.7587029337882996      -0.2847722768783569     
   0.7804279327392578      -0.2916487753391266     
   0.8026633262634277      -0.2967070639133453     
   0.8252868652343750      -0.2996870875358582     
   0.8481100797653198      -0.3004116714000702     
   0.8709056377410889      -0.2988314628601074     
   0.8934547305107117      -0.2950383424758911     
   0.9155889153480530      -0.2892394959926605     
   0.9372108578681946      -0.2817077934741974     
   0.9582904577255249      -0.2727327346801758     
   0.9788480401039124      -0.2625880837440491     
   0.9989367723464966      -0.2515159249305725     
    1.018626689910889      -0.2397237122058868     
    1.037995338439941      -0.2273870110511780     
    1.057121038436890      -0.2146551460027695     
    1.076080799102783      -0.2016562223434448     
    1.094948053359985      -0.1885030865669250     
    1.113791704177856      -0.1752967834472656     
    1.132676601409912      -0.1621306836605072     
    1.151663064956665      -0.1490925103425980     
    1.170805573463440      -0.1362673044204712     
    1.190154552459717      -0.1237369850277901     
    1.209753036499023      -0.1115830391645432     
    1.229637026786804      -9.9884256720542908E-002
    1.249834418296814      -8.8717311620712280E-002
    1.270363092422485      -7.8153982758522034E-002
    1.291231036186218      -6.8259015679359436E-002
    1.312435030937195      -5.9087060391902917E-002
    1.333961248397827      -5.0679750740528107E-002
    1.355786800384521      -4.3062727898359299E-002
    1.377881526947021      -3.6244027316570282E-002
    1.400210857391357      -3.0213588848710060E-002
    1.422737717628479      -2.4944571778178218E-002
    1.445426464080811      -2.0395215600728989E-002
